suffrage_id,voter_id,fecha_eleccion,voto_registrado,mesa_voto,puesto_voto,zona_voto,municipio_voto,circunscripcion_voto,hora_checkin,metodo_checkin,operador_checkin
SUF-0000196,V003321,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,08:01:00,electronico,USR-0010
SUF-0000197,V002030,2026-06-03,1,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,14:57:37,electronico,USR-0016
SUF-0000198,V002627,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-04,12:21:33,electronico,USR-0010
SUF-0000199,V003364,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,09:40:01,manual,USR-0006
SUF-0000200,V004442,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,14:42:09,electronico,USR-0006
SUF-0000201,V002412,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,11:27:07,electronico,USR-0012
SUF-0000202,V001533,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,15:21:46,electronico,USR-0009
SUF-0000203,V004140,2026-06-03,1,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,15:38:04,electronico,USR-0011
SUF-0000204,V000101,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,15:43:51,electronico,USR-0005
SUF-0000205,V000843,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,09:54:39,manual,USR-0015
SUF-0000206,V002891,2026-06-03,1,MESA-010,PUESTO-010,ZONA-10,MUN-05,CIRC-05,10:25:33,electronico,USR-0008
SUF-0000207,V001019,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,12:54:09,electronico,USR-0023
SUF-0000208,V002242,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,12:49:20,electronico,USR-0007
SUF-0000209,V000995,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,12:11:52,manual,USR-0010
SUF-0000210,V004956,2026-06-03,1,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,15:38:52,electronico,USR-0011
SUF-0000211,V000601,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,08:30:17,electronico,USR-0011
SUF-0000212,V003418,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,14:06:38,manual,USR-0016
SUF-0000213,V001537,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,10:00:28,manual,USR-0006
SUF-0000214,V002437,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,14:37:08,electronico,USR-0013
SUF-0000215,V002463,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,08:32:20,manual,USR-0010
SUF-0000216,V004698,2026-06-03,1,MESA-063,PUESTO-013,ZONA-03,MUN-03,CIRC-03,12:51:27,manual,USR-0004
SUF-0000217,V001495,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,10:40:01,electronico,USR-0007
SUF-0000218,V001919,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,13:53:08,manual,USR-0019
SUF-0000219,V004310,2026-06-03,1,MESA-045,PUESTO-020,ZONA-10,MUN-05,CIRC-05,15:08:46,electronico,USR-0007
SUF-0000220,V004669,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,10:17:48,electronico,USR-0010
SUF-0000221,V002522,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:17:31,electronico,USR-0013
SUF-0000222,V000892,2026-06-03,1,MESA-054,PUESTO-004,ZONA-04,MUN-04,CIRC-04,13:50:46,electronico,USR-0025
SUF-0000223,V003430,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,11:32:06,electronico,USR-0012
SUF-0000224,V000680,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,15:25:56,manual,USR-0004
SUF-0000225,V003888,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,15:28:11,electronico,USR-0017
SUF-0000226,V000264,2026-06-03,1,MESA-079,PUESTO-004,ZONA-04,MUN-04,CIRC-04,08:17:55,electronico,USR-0010
SUF-0000227,V004821,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,10:02:10,manual,USR-0008
SUF-0000228,V004779,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,13:58:45,manual,USR-0015
SUF-0000229,V001691,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,13:37:26,electronico,USR-0016
SUF-0000230,V002585,2026-06-03,1,MESA-030,PUESTO-005,ZONA-05,MUN-05,CIRC-05,10:59:20,electronico,USR-0007
SUF-0000231,V003554,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,12:26:28,manual,USR-0023
SUF-0000232,V002919,2026-06-03,1,MESA-014,PUESTO-014,ZONA-04,MUN-04,CIRC-04,09:16:21,manual,USR-0019
SUF-0000233,V002543,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,10:07:45,manual,USR-0010
SUF-0000234,V004780,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,14:20:57,electronico,USR-0010
SUF-0000235,V000905,2026-06-03,1,MESA-071,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:14:41,manual,USR-0010
SUF-0000236,V001349,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,14:16:40,electronico,USR-0024
SUF-0000237,V000383,2026-06-03,1,MESA-041,PUESTO-016,ZONA-06,MUN-01,CIRC-01,15:55:30,electronico,USR-0004
SUF-0000238,V001277,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,12:24:19,manual,USR-0024
SUF-0000239,V001418,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,15:40:08,manual,USR-0014
SUF-0000240,V002900,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,09:42:25,electronico,USR-0021
SUF-0000241,V001856,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,09:27:11,electronico,USR-0021
SUF-0000242,V002969,2026-06-03,1,MESA-008,PUESTO-008,ZONA-08,MUN-03,CIRC-03,11:54:21,electronico,USR-0014
SUF-0000243,V000849,2026-06-03,1,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,08:28:20,manual,USR-0010
SUF-0000244,V000228,2026-06-03,1,MESA-037,PUESTO-012,ZONA-02,MUN-02,CIRC-02,14:07:25,electronico,USR-0012
SUF-0000245,V001255,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,08:44:00,manual,USR-0006
SUF-0000246,V001803,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:26:42,electronico,USR-0010
SUF-0000247,V001832,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,11:49:27,electronico,USR-0019
SUF-0000248,V003818,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,12:07:27,electronico,USR-0006
SUF-0000249,V002237,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,07:29:00,manual,USR-0005
SUF-0000250,V002857,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,13:28:43,electronico,USR-0024
SUF-0000251,V004654,2026-06-03,1,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,13:30:57,electronico,USR-0010
SUF-0000252,V003826,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-05,12:05:00,electronico,USR-0010
SUF-0000253,V003414,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,11:04:49,electronico,USR-0014
SUF-0000254,V003142,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,09:22:38,electronico,USR-0014
SUF-0000255,V003502,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-01,13:40:40,electronico,USR-0022
SUF-0000256,V004696,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,11:41:46,electronico,USR-0022
SUF-0000257,V000139,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,15:23:22,manual,USR-0025
SUF-0000258,V001716,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,15:25:22,manual,USR-0021
SUF-0000259,V004866,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,08:46:50,manual,USR-0011
SUF-0000260,V002519,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,10:43:04,manual,USR-0010
SUF-0000261,V000011,2026-06-03,1,MESA-018,PUESTO-018,ZONA-08,MUN-03,CIRC-03,09:33:23,electronico,USR-0022
SUF-0000262,V003954,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,14:50:37,manual,USR-0025
SUF-0000263,V000757,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,13:32:22,manual,USR-0024
SUF-0000264,V001765,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,08:08:34,electronico,USR-0011
SUF-0000265,V000575,2026-06-03,1,MESA-003,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:51:14,manual,USR-0023
SUF-0000266,V003799,2026-06-03,1,MESA-052,PUESTO-002,ZONA-02,MUN-02,CIRC-02,09:32:16,manual,USR-0005
SUF-0000267,V001656,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,09:10:41,electronico,USR-0017
SUF-0000268,V000583,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,14:08:34,manual,USR-0024
SUF-0000269,V003431,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,08:32:11,electronico,USR-0013
SUF-0000270,V004006,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-03,08:07:18,electronico,USR-0011
SUF-0000271,V002961,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,09:38:46,electronico,USR-0021
SUF-0000272,V003607,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,13:44:58,manual,USR-0009
SUF-0000273,V003964,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,12:04:33,electronico,USR-0017
SUF-0000274,V001644,2026-06-03,1,MESA-004,PUESTO-004,ZONA-04,MUN-04,CIRC-04,12:49:33,electronico,USR-0005
SUF-0000275,V001833,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,08:05:01,electronico,USR-0019
SUF-0000276,V004092,2026-06-03,1,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,08:22:38,manual,USR-0024
SUF-0000277,V000674,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,14:48:35,electronico,USR-0025
SUF-0000278,V001858,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,09:52:41,manual,USR-0005
SUF-0000279,V000399,2026-06-03,1,MESA-044,PUESTO-019,ZONA-09,MUN-04,CIRC-04,10:41:47,electronico,USR-0022
SUF-0000280,V002813,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,10:23:48,manual,USR-0009
SUF-0000281,V002022,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,14:35:59,electronico,USR-0003
SUF-0000282,V002359,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:13:44,manual,USR-0004
SUF-0000283,V004648,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,10:21:35,electronico,USR-0004
SUF-0000284,V001199,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,12:00:55,manual,USR-0021
SUF-0000285,V002554,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-01,14:21:20,electronico,USR-0005
SUF-0000286,V001817,2026-06-03,1,MESA-036,PUESTO-011,ZONA-01,MUN-01,CIRC-05,11:41:45,electronico,USR-0004
SUF-0000287,V002040,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,08:17:29,electronico,USR-0010
SUF-0000288,V004662,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,13:54:09,electronico,USR-0010
SUF-0000289,V001096,2026-06-03,1,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,11:55:00,electronico,USR-0004
SUF-0000290,V001960,2026-06-03,1,MESA-016,PUESTO-016,ZONA-06,MUN-01,CIRC-01,13:59:30,electronico,USR-0022
SUF-0000291,V002741,2026-06-03,1,MESA-022,PUESTO-022,ZONA-02,MUN-02,CIRC-02,15:24:15,electronico,USR-0015
SUF-0000292,V003680,2026-06-03,1,MESA-011,PUESTO-011,ZONA-01,MUN-01,CIRC-01,12:07:47,electronico,USR-0015
SUF-0000293,V001018,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,12:52:40,electronico,USR-0023
SUF-0000294,V003845,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,12:54:17,electronico,USR-0015
SUF-0000295,V001584,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,11:46:37,electronico,USR-0021
SUF-0000296,V001216,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,08:52:22,electronico,USR-0014
SUF-0000297,V004291,2026-06-03,1,MESA-066,PUESTO-016,ZONA-06,MUN-01,CIRC-01,13:29:58,electronico,USR-0014
SUF-0000298,V000593,2026-06-03,1,MESA-046,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:18:46,manual,USR-0003
SUF-0000299,V004178,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,12:10:28,electronico,USR-0025
SUF-0000300,V004868,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,09:16:11,electronico,USR-0010
SUF-0000301,V002581,2026-06-03,1,MESA-070,PUESTO-020,ZONA-10,MUN-05,CIRC-05,15:04:46,electronico,USR-0020
SUF-0000302,V003673,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,11:57:39,electronico,USR-0017
SUF-0000303,V004964,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,12:22:30,electronico,USR-0009
SUF-0000304,V002815,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,14:41:07,electronico,USR-0021
SUF-0000305,V002848,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,15:59:35,electronico,USR-0010
SUF-0000306,V001770,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,09:35:13,manual,USR-0004
SUF-0000307,V001532,2026-06-03,1,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,10:56:45,electronico,USR-0022
SUF-0000308,V000972,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-05,11:28:27,electronico,USR-0025
SUF-0000309,V002705,2026-06-03,1,MESA-002,PUESTO-002,ZONA-02,MUN-02,CIRC-02,10:48:03,electronico,USR-0005
SUF-0000310,V000884,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:04:23,manual,USR-0007
SUF-0000311,V004727,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,13:04:44,electronico,USR-0009
SUF-0000312,V000866,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-04,09:15:03,electronico,USR-0011
SUF-0000313,V004589,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,14:14:09,electronico,USR-0008
SUF-0000314,V000417,2026-06-03,1,MESA-074,PUESTO-024,ZONA-04,MUN-04,CIRC-04,14:08:51,manual,USR-0017
SUF-0000315,V002722,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,11:12:34,electronico,USR-0006
SUF-0000316,V000934,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:40:14,electronico,USR-0020
SUF-0000317,V002307,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,08:41:50,manual,USR-0005
SUF-0000318,V003875,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,09:48:06,manual,USR-0012
SUF-0000319,V002639,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,14:30:48,electronico,USR-0022
SUF-0000320,V001248,2026-06-03,1,MESA-059,PUESTO-009,ZONA-09,MUN-04,CIRC-04,15:08:07,electronico,USR-0008
SUF-0000321,V003339,2026-06-03,1,MESA-056,PUESTO-006,ZONA-06,MUN-01,CIRC-01,13:38:27,electronico,USR-0008
SUF-0000322,V001506,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,11:15:23,electronico,USR-0009
SUF-0000323,V001403,2026-06-03,1,MESA-064,PUESTO-014,ZONA-04,MUN-04,CIRC-04,13:10:16,electronico,USR-0019
SUF-0000324,V004087,2026-06-03,1,MESA-077,PUESTO-002,ZONA-02,MUN-02,CIRC-02,08:17:11,electronico,USR-0023
SUF-0000325,V003150,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:04:27,electronico,USR-0006
SUF-0000326,V004355,2026-06-03,1,MESA-033,PUESTO-008,ZONA-08,MUN-03,CIRC-03,12:15:53,electronico,USR-0008
SUF-0000327,V000157,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,09:21:30,electronico,USR-0013
SUF-0000328,V004733,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,11:43:31,electronico,USR-0014
SUF-0000329,V002842,2026-06-03,1,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-05,14:02:52,electronico,USR-0013
SUF-0000330,V002505,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,13:46:48,electronico,USR-0010
SUF-0000331,V004369,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,08:40:17,manual,USR-0006
SUF-0000332,V004655,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,13:47:36,electronico,USR-0009
SUF-0000333,V001979,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,13:18:57,electronico,USR-0025
SUF-0000334,V000150,2026-06-03,1,MESA-080,PUESTO-005,ZONA-05,MUN-05,CIRC-03,13:46:52,electronico,USR-0025
SUF-0000335,V004952,2026-06-03,1,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,14:15:03,electronico,USR-0006
SUF-0000336,V002521,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,10:45:26,electronico,USR-0025
SUF-0000337,V002124,2026-06-03,1,MESA-075,PUESTO-025,ZONA-05,MUN-05,CIRC-05,09:42:41,manual,USR-0006
SUF-0000338,V004610,2026-06-03,1,MESA-068,PUESTO-018,ZONA-08,MUN-03,CIRC-03,15:12:52,electronico,USR-0022
SUF-0000339,V002329,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,14:49:47,manual,USR-0004
SUF-0000340,V003629,2026-06-03,1,MESA-027,PUESTO-002,ZONA-02,MUN-02,CIRC-02,10:54:58,manual,USR-0009
SUF-0000341,V002283,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,07:18:00,electronico,USR-0016
SUF-0000342,V000869,2026-06-03,1,MESA-065,PUESTO-015,ZONA-05,MUN-05,CIRC-05,13:10:53,manual,USR-0010
SUF-0000343,V004923,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,09:43:03,electronico,USR-0007
SUF-0000344,V002915,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,10:45:46,manual,USR-0019
SUF-0000345,V002143,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,09:16:57,electronico,USR-0025
SUF-0000346,V000710,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:28:18,electronico,USR-0012
SUF-0000347,V000322,2026-06-03,1,MESA-060,PUESTO-010,ZONA-10,MUN-05,CIRC-05,14:06:02,electronico,USR-0021
SUF-0000348,V002240,2026-06-03,1,MESA-019,PUESTO-019,ZONA-09,MUN-04,CIRC-04,14:22:19,electronico,USR-0003
SUF-0000349,V001086,2026-06-03,1,MESA-055,PUESTO-005,ZONA-05,MUN-05,CIRC-05,09:47:47,manual,USR-0008
SUF-0000350,V003928,2026-06-03,1,MESA-076,PUESTO-001,ZONA-01,MUN-01,CIRC-01,13:43:33,electronico,USR-0022
SUF-0000351,V001668,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,08:53:04,manual,USR-0020
SUF-0000352,V002654,2026-06-03,1,MESA-043,PUESTO-018,ZONA-08,MUN-03,CIRC-05,09:48:50,electronico,USR-0006
SUF-0000353,V001340,2026-06-03,1,MESA-048,PUESTO-023,ZONA-03,MUN-03,CIRC-03,13:42:46,electronico,USR-0021
SUF-0000354,V004848,2026-06-03,1,MESA-040,PUESTO-015,ZONA-05,MUN-05,CIRC-05,15:39:08,electronico,USR-0017
SUF-0000355,V000928,2026-06-03,1,MESA-061,PUESTO-011,ZONA-01,MUN-01,CIRC-01,13:20:44,electronico,USR-0011
SUF-0000356,V002996,2026-06-03,1,MESA-051,PUESTO-001,ZONA-01,MUN-01,CIRC-01,09:29:18,electronico,USR-0010
SUF-0000357,V003286,2026-06-03,1,MESA-023,PUESTO-023,ZONA-03,MUN-03,CIRC-03,13:56:53,manual,USR-0016
SUF-0000358,V002559,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,13:19:01,electronico,USR-0011
SUF-0000359,V003281,2026-06-03,1,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,14:36:24,electronico,USR-0015
SUF-0000360,V003260,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,13:08:28,electronico,USR-0025
SUF-0000361,V004476,2026-06-03,1,MESA-072,PUESTO-022,ZONA-02,MUN-02,CIRC-02,12:33:56,manual,USR-0006
SUF-0000362,V002546,2026-06-03,1,MESA-062,PUESTO-012,ZONA-02,MUN-02,CIRC-02,08:28:54,electronico,USR-0013
SUF-0000363,V004621,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,11:34:42,electronico,USR-0016
SUF-0000364,V004909,2026-06-03,1,MESA-039,PUESTO-014,ZONA-04,MUN-04,CIRC-04,15:56:32,electronico,USR-0016
SUF-0000365,V004494,2026-06-03,1,MESA-047,PUESTO-022,ZONA-02,MUN-02,CIRC-02,10:40:38,electronico,USR-0010
SUF-0000366,V002158,2026-06-03,1,MESA-007,PUESTO-007,ZONA-07,MUN-02,CIRC-02,08:05:39,electronico,USR-0010
SUF-0000367,V004756,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,09:46:40,electronico,USR-0014
SUF-0000368,V004242,2026-06-03,1,MESA-001,PUESTO-001,ZONA-01,MUN-01,CIRC-01,11:57:13,manual,USR-0017
SUF-0000369,V004487,2026-06-03,1,MESA-017,PUESTO-017,ZONA-07,MUN-02,CIRC-02,08:39:15,electronico,USR-0017
SUF-0000370,V002377,2026-06-03,1,MESA-042,PUESTO-017,ZONA-07,MUN-02,CIRC-02,10:44:23,electronico,USR-0025
SUF-0000371,V000534,2026-06-03,1,MESA-057,PUESTO-007,ZONA-07,MUN-02,CIRC-02,13:15:22,electronico,USR-0014
SUF-0000372,V002292,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,13:53:06,electronico,USR-0010
SUF-0000373,V003929,2026-06-03,1,MESA-006,PUESTO-006,ZONA-06,MUN-01,CIRC-01,09:29:10,electronico,USR-0020
SUF-0000374,V002797,2026-06-03,1,MESA-034,PUESTO-009,ZONA-09,MUN-04,CIRC-04,11:59:11,manual,USR-0015
SUF-0000375,V004311,2026-06-03,1,MESA-035,PUESTO-010,ZONA-10,MUN-05,CIRC-05,09:28:35,electronico,USR-0022
SUF-0000376,V002738,2026-06-03,1,MESA-021,PUESTO-021,ZONA-01,MUN-01,CIRC-01,14:48:06,manual,USR-0006
SUF-0000377,V002573,2026-06-03,1,MESA-026,PUESTO-001,ZONA-01,MUN-01,CIRC-01,12:18:06,manual,USR-0021
SUF-0000378,V003590,2026-06-03,1,MESA-020,PUESTO-020,ZONA-10,MUN-05,CIRC-05,13:21:19,electronico,USR-0019
SUF-0000379,V001068,2026-06-03,1,MESA-005,PUESTO-005,ZONA-05,MUN-05,CIRC-05,15:29:25,electronico,USR-0025
SUF-0000380,V001836,2026-06-03,1,MESA-073,PUESTO-023,ZONA-03,MUN-03,CIRC-03,08:49:02,electronico,USR-0011
SUF-0000381,V003694,2026-06-03,1,MESA-012,PUESTO-012,ZONA-02,MUN-02,CIRC-02,13:29:37,electronico,USR-0024
SUF-0000382,V000903,2026-06-03,1,MESA-053,PUESTO-003,ZONA-03,MUN-03,CIRC-03,12:24:56,manual,USR-0016
SUF-0000383,V001276,2026-06-03,1,MESA-058,PUESTO-008,ZONA-08,MUN-03,CIRC-03,15:56:58,electronico,USR-0006
SUF-0000384,V003480,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,08:23:31,manual,USR-0025
SUF-0000385,V001102,2026-06-03,1,MESA-015,PUESTO-015,ZONA-05,MUN-05,CIRC-05,09:09:10,manual,USR-0010
SUF-0000386,V001067,2026-06-03,1,MESA-028,PUESTO-003,ZONA-03,MUN-03,CIRC-03,09:54:58,electronico,USR-0003
SUF-0000387,V002086,2026-06-03,1,MESA-049,PUESTO-024,ZONA-04,MUN-04,CIRC-04,12:28:45,electronico,USR-0024
SUF-0000388,V003787,2026-06-03,1,MESA-031,PUESTO-006,ZONA-06,MUN-01,CIRC-01,10:06:10,electronico,USR-0023
SUF-0000389,V000099,2026-06-03,1,MESA-009,PUESTO-009,ZONA-09,MUN-04,CIRC-04,07:09:00,electronico,USR-0003
SUF-0000390,V004499,2026-06-03,1,MESA-025,PUESTO-025,ZONA-05,MUN-05,CIRC-05,15:27:04,electronico,USR-0003
SUF-0000391,V003438,2026-06-03,1,MESA-078,PUESTO-003,ZONA-03,MUN-03,CIRC-03,12:35:51,electronico,USR-0020
