alerta_id,codigo_alerta,entidad_tipo,entidad_id,dataset_origen,severidad,descripcion
EXP-000978,MAN-02,ballot_id,BAL-0002662,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000979,MAN-02,ballot_id,BAL-0000809,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000980,MAN-02,ballot_id,BAL-0000189,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000981,MAN-02,ballot_id,BAL-0003286,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000982,MAN-02,ballot_id,BAL-0000354,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000983,MAN-02,ballot_id,BAL-0001968,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000984,MAN-02,ballot_id,BAL-0002849,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000985,MAN-02,ballot_id,BAL-0002285,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000986,MAN-02,ballot_id,BAL-0000505,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000987,MAN-02,ballot_id,BAL-0003409,04_clasificacion_votos_manual.csv,alta,Voto objetivamente inválido declarado válido.
EXP-000988,MAN-03,ballot_id,BAL-0002157,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000989,MAN-03,ballot_id,BAL-0001957,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000990,MAN-03,ballot_id,BAL-0000219,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000991,MAN-03,ballot_id,BAL-0001366,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000992,MAN-03,ballot_id,BAL-0002756,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000993,MAN-03,ballot_id,BAL-0002694,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000994,MAN-03,ballot_id,BAL-0000985,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000995,MAN-03,ballot_id,BAL-0000735,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000996,MAN-03,ballot_id,BAL-0000066,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000997,MAN-03,ballot_id,BAL-0001530,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000998,MAN-03,ballot_id,BAL-0000778,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-000999,MAN-03,ballot_id,BAL-0000576,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001000,MAN-03,ballot_id,BAL-0000406,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001001,MAN-03,ballot_id,BAL-0001696,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001002,MAN-03,ballot_id,BAL-0000301,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001003,MAN-03,ballot_id,BAL-0002572,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001004,MAN-03,ballot_id,BAL-0002541,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001005,MAN-03,ballot_id,BAL-0002061,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001006,MAN-03,ballot_id,BAL-0001032,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001007,MAN-03,ballot_id,BAL-0000316,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001008,MAN-03,ballot_id,BAL-0002360,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001009,MAN-03,ballot_id,BAL-0000733,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001010,MAN-03,ballot_id,BAL-0002556,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001011,MAN-03,ballot_id,BAL-0000564,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001012,MAN-03,ballot_id,BAL-0002790,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001013,MAN-03,ballot_id,BAL-0003237,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001014,MAN-03,ballot_id,BAL-0003136,04_clasificacion_votos_manual.csv,media,Voto blanco reclasificado indebidamente.
EXP-001015,MAN-04,usuario_id,USR-0030,04_clasificacion_votos_manual.csv,alta,Clasificador manual con tasa anómala de invalidación.
EXP-001016,RES-01,mesa_id,MESA-031,05_resultados_mesa.csv,critica,Sufragantes registrados mayores que electores habilitados.
EXP-001017,RES-02,mesa_id,MESA-031,05_resultados_mesa.csv,critica,Participación superior al 100%.
EXP-001018,RES-01,mesa_id,MESA-001,05_resultados_mesa.csv,critica,Sufragantes registrados mayores que electores habilitados.
EXP-001019,RES-02,mesa_id,MESA-001,05_resultados_mesa.csv,critica,Participación superior al 100%.
EXP-001020,RES-01,mesa_id,MESA-023,05_resultados_mesa.csv,critica,Sufragantes registrados mayores que electores habilitados.
EXP-001021,RES-02,mesa_id,MESA-023,05_resultados_mesa.csv,critica,Participación superior al 100%.
EXP-001022,RES-01,mesa_id,MESA-032,05_resultados_mesa.csv,critica,Sufragantes registrados mayores que electores habilitados.
EXP-001023,RES-02,mesa_id,MESA-032,05_resultados_mesa.csv,critica,Participación superior al 100%.
EXP-001024,RES-01,mesa_id,MESA-019,05_resultados_mesa.csv,critica,Sufragantes registrados mayores que electores habilitados.
EXP-001025,RES-02,mesa_id,MESA-019,05_resultados_mesa.csv,critica,Participación superior al 100%.
EXP-001026,RES-01,mesa_id,MESA-029,05_resultados_mesa.csv,critica,Sufragantes registrados mayores que electores habilitados.
EXP-001027,RES-02,mesa_id,MESA-029,05_resultados_mesa.csv,critica,Participación superior al 100%.
EXP-001028,RES-03,mesa_id,MESA-056,05_resultados_mesa.csv,alta,Total reportado no coincide con total calculado.
EXP-001029,RES-03,mesa_id,MESA-026,05_resultados_mesa.csv,alta,Total reportado no coincide con total calculado.
EXP-001030,RES-03,mesa_id,MESA-011,05_resultados_mesa.csv,alta,Total reportado no coincide con total calculado.
EXP-001031,RES-03,mesa_id,MESA-020,05_resultados_mesa.csv,alta,Total reportado no coincide con total calculado.
EXP-001032,RES-06,mesa_id,MESA-022,05_resultados_mesa.csv,media,Concentración extrema del ganador.
EXP-001033,RES-06,mesa_id,MESA-030,05_resultados_mesa.csv,media,Concentración extrema del ganador.
EXP-001034,RES-06,mesa_id,MESA-001,05_resultados_mesa.csv,media,Concentración extrema del ganador.
EXP-001035,RES-06,mesa_id,MESA-024,05_resultados_mesa.csv,media,Concentración extrema del ganador.
EXP-001036,RES-05,mesa_id,MESA-021,05_resultados_mesa.csv,media,Porcentaje atípico de votos nulos o inválidos.
EXP-001037,RES-05,mesa_id,MESA-050,05_resultados_mesa.csv,media,Porcentaje atípico de votos nulos o inválidos.
EXP-001038,RES-05,mesa_id,MESA-031,05_resultados_mesa.csv,media,Porcentaje atípico de votos nulos o inválidos.
EXP-001039,RES-05,mesa_id,MESA-018,05_resultados_mesa.csv,media,Porcentaje atípico de votos nulos o inválidos.
EXP-001040,LOG-01,evento_id,EVT-0000423,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001041,LOG-01,evento_id,EVT-0001311,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001042,LOG-01,evento_id,EVT-0000704,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001043,LOG-01,evento_id,EVT-0001353,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001044,LOG-01,evento_id,EVT-0000388,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001045,LOG-01,evento_id,EVT-0000301,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001046,LOG-01,evento_id,EVT-0000083,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001047,LOG-01,evento_id,EVT-0000182,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001048,LOG-01,evento_id,EVT-0000366,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001049,LOG-01,evento_id,EVT-0000492,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001050,LOG-01,evento_id,EVT-0000395,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001051,LOG-01,evento_id,EVT-0000287,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001052,LOG-01,evento_id,EVT-0001245,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001053,LOG-01,evento_id,EVT-0001153,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001054,LOG-01,evento_id,EVT-0000438,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001055,LOG-01,evento_id,EVT-0001534,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001056,LOG-01,evento_id,EVT-0001039,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001057,LOG-01,evento_id,EVT-0000596,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001058,LOG-01,evento_id,EVT-0001180,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001059,LOG-01,evento_id,EVT-0000539,06_logs_eventos.csv,critica,Modificación posterior al cierre sin aprobación.
EXP-001060,LOG-02,evento_id,EVT-0001552,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001061,LOG-02,evento_id,EVT-0000470,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001062,LOG-02,evento_id,EVT-0000564,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001063,LOG-02,evento_id,EVT-0000637,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001064,LOG-02,evento_id,EVT-0001232,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001065,LOG-02,evento_id,EVT-0000347,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001066,LOG-02,evento_id,EVT-0000759,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001067,LOG-02,evento_id,EVT-0001726,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001068,LOG-02,evento_id,EVT-0001622,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001069,LOG-02,evento_id,EVT-0000535,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001070,LOG-02,evento_id,EVT-0001013,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001071,LOG-02,evento_id,EVT-0000657,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001072,LOG-02,evento_id,EVT-0001542,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001073,LOG-02,evento_id,EVT-0000767,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001074,LOG-02,evento_id,EVT-0000877,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001075,LOG-02,evento_id,EVT-0000994,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001076,LOG-02,evento_id,EVT-0001334,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001077,LOG-02,evento_id,EVT-0000528,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001078,LOG-02,evento_id,EVT-0000663,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001079,LOG-02,evento_id,EVT-0001075,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001080,LOG-02,evento_id,EVT-0000888,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001081,LOG-02,evento_id,EVT-0001322,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001082,LOG-02,evento_id,EVT-0000591,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001083,LOG-02,evento_id,EVT-0001349,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001084,LOG-02,evento_id,EVT-0001115,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001085,LOG-02,evento_id,EVT-0000412,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001086,LOG-02,evento_id,EVT-0000402,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001087,LOG-02,evento_id,EVT-0001225,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001088,LOG-02,evento_id,EVT-0001181,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001089,LOG-02,evento_id,EVT-0000418,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001090,LOG-02,evento_id,EVT-0001373,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001091,LOG-02,evento_id,EVT-0000342,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001092,LOG-02,evento_id,EVT-0001640,06_logs_eventos.csv,critica,Acción ejecutada no permitida por el rol.
EXP-001093,LOG-03,usuario_id,USR-0026,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001094,LOG-03,usuario_id,USR-0053,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001095,LOG-03,usuario_id,USR-0018,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001096,LOG-03,usuario_id,USR-0060,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001097,LOG-03,usuario_id,USR-0027,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001098,LOG-03,usuario_id,USR-0045,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001099,LOG-03,usuario_id,USR-0041,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001100,LOG-03,usuario_id,USR-0057,06_logs_eventos.csv,alta,Usuario no activo ejecuta acción en el sistema.
EXP-001101,LOG-04,usuario_id,USR-0041,06_logs_eventos.csv,media,Múltiples intentos fallidos de acceso.
EXP-001102,LOG-05,evento_id,EVT-0001194,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001103,LOG-05,evento_id,EVT-0001253,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001104,LOG-05,evento_id,EVT-0001626,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001105,LOG-05,evento_id,EVT-0001235,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001106,LOG-05,evento_id,EVT-0000256,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001107,LOG-05,evento_id,EVT-0000176,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001108,LOG-05,evento_id,EVT-0001277,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001109,LOG-05,evento_id,EVT-0001145,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001110,LOG-05,evento_id,EVT-0000315,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001111,LOG-05,evento_id,EVT-0000106,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001112,LOG-05,evento_id,EVT-0001540,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001113,LOG-05,evento_id,EVT-0001786,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001114,LOG-05,evento_id,EVT-0001597,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001115,LOG-05,evento_id,EVT-0000913,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001116,LOG-05,evento_id,EVT-0001332,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001117,LOG-05,evento_id,EVT-0001209,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001118,LOG-05,evento_id,EVT-0000709,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001119,LOG-05,evento_id,EVT-0001207,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001120,LOG-05,evento_id,EVT-0001743,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001121,LOG-05,evento_id,EVT-0000416,06_logs_eventos.csv,critica,Hash modificado en evento no autorizado.
EXP-001122,LOG-06,evento_id,EVT-0001206,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001123,LOG-06,evento_id,EVT-0000453,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001124,LOG-06,evento_id,EVT-0000378,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001125,LOG-06,evento_id,EVT-0001473,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001126,LOG-06,evento_id,EVT-0001269,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001127,LOG-06,evento_id,EVT-0001052,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001128,LOG-06,evento_id,EVT-0000465,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001129,LOG-06,evento_id,EVT-0001519,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001130,LOG-06,evento_id,EVT-0001504,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001131,LOG-06,evento_id,EVT-0000439,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001132,LOG-06,evento_id,EVT-0001095,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001133,LOG-06,evento_id,EVT-0000616,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001134,LOG-06,evento_id,EVT-0000343,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001135,LOG-06,evento_id,EVT-0000967,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001136,LOG-06,evento_id,EVT-0001076,06_logs_eventos.csv,critica,Usuario aprueba su propio cambio.
EXP-001137,INT-01,archivo_id,ARC-000073,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001138,INT-01,archivo_id,ARC-000037,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001139,INT-01,archivo_id,ARC-000025,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001140,INT-01,archivo_id,ARC-000094,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001141,INT-01,archivo_id,ARC-000068,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001142,INT-01,archivo_id,ARC-000004,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001143,INT-01,archivo_id,ARC-000044,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001144,INT-01,archivo_id,ARC-000097,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001145,INT-01,archivo_id,ARC-000154,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001146,INT-01,archivo_id,ARC-000113,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001147,INT-01,archivo_id,ARC-000034,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001148,INT-01,archivo_id,ARC-000069,07_integridad_archivos.csv,critica,Hash actual distinto al hash original.
EXP-001149,INT-02,archivo_id,ARC-000068,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001150,INT-02,archivo_id,ARC-000007,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001151,INT-02,archivo_id,ARC-000121,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001152,INT-02,archivo_id,ARC-000111,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001153,INT-02,archivo_id,ARC-000036,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001154,INT-02,archivo_id,ARC-000074,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001155,INT-02,archivo_id,ARC-000041,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001156,INT-02,archivo_id,ARC-000051,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001157,INT-02,archivo_id,ARC-000001,07_integridad_archivos.csv,critica,Total publicado diferente al total firmado.
EXP-001158,INT-03,archivo_id,ARC-000055,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001159,INT-03,archivo_id,ARC-000053,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001160,INT-03,archivo_id,ARC-000105,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001161,INT-03,archivo_id,ARC-000003,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001162,INT-03,archivo_id,ARC-000132,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001163,INT-03,archivo_id,ARC-000139,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001164,INT-03,archivo_id,ARC-000116,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001165,INT-03,archivo_id,ARC-000075,07_integridad_archivos.csv,alta,Archivo publicado antes de la firma.
EXP-001166,INT-04,archivo_id,ARC-000068,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
EXP-001167,INT-04,archivo_id,ARC-000118,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
EXP-001168,INT-04,archivo_id,ARC-000125,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
EXP-001169,INT-04,archivo_id,ARC-000033,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
EXP-001170,INT-04,archivo_id,ARC-000153,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
EXP-001171,INT-04,archivo_id,ARC-000040,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
EXP-001172,INT-04,archivo_id,ARC-000093,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
EXP-001173,INT-04,archivo_id,ARC-000049,07_integridad_archivos.csv,alta,Archivo alterado después del cierre electoral.
