evento_id,timestamp,usuario_id,rol_usuario,accion,recurso,mesa_id,zona_id,resultado_accion,ip_origen,requiere_aprobacion,aprobado_por,hash_antes,hash_despues
EVT-0000134,2026-06-03 12:45:00,USR-0008,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-029,ZONA-04,exito,10.229.129.254,0,,a79c69084b94f9bf,a79c69084b94f9bf
EVT-0000135,2026-06-03 13:48:00,USR-0011,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-031,ZONA-06,exito,10.30.91.238,0,,3ab625e810240f96,3ab625e810240f96
EVT-0000136,2026-06-03 06:28:00,USR-0047,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-077,ZONA-02,exito,10.225.57.204,0,,a2f7af621bc4b729,a2f7af621bc4b729
EVT-0000137,2026-06-03 12:05:00,USR-0009,OPERADOR_PADRON,login,sistema_electoral,MESA-058,ZONA-08,exito,10.193.119.162,0,,b336b04ccf2f8123,b336b04ccf2f8123
EVT-0000138,2026-06-03 07:43:00,USR-0014,JURADO_MESA,login,sistema_electoral,MESA-065,ZONA-05,exito,10.86.49.176,0,,8906a76bf8b1059f,8906a76bf8b1059f
EVT-0000139,2026-06-03 17:58:00,USR-0048,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-029,ZONA-04,exito,10.87.140.219,0,,b6f949a2109a4555,b6f949a2109a4555
EVT-0000140,2026-06-03 15:27:00,USR-0015,JURADO_MESA,login,sistema_electoral,MESA-043,ZONA-08,exito,10.137.111.109,0,,73eaac7137fc5797,73eaac7137fc5797
EVT-0000141,2026-06-03 08:44:00,USR-0011,JURADO_MESA,login,sistema_electoral,MESA-046,ZONA-01,exito,10.1.245.76,0,,20f3b2c21899d28b,20f3b2c21899d28b
EVT-0000142,2026-06-03 17:06:00,USR-0034,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-030,ZONA-05,exito,10.177.34.103,0,,bed7c0b569f35b05,bed7c0b569f35b05
EVT-0000143,2026-06-03 14:02:00,USR-0038,SUPERVISOR_ESCRUTINIO,consultar_alertas,sistema_electoral,MESA-061,ZONA-01,exito,10.10.128.216,0,,22ee3bb29c82d292,22ee3bb29c82d292
EVT-0000144,2026-06-03 10:22:00,USR-0040,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-039,ZONA-04,exito,10.235.143.51,0,,3fb3d307b6162fcb,3fb3d307b6162fcb
EVT-0000145,2026-06-03 12:03:00,USR-0042,OPERADOR_TECNICO,logout,sistema_electoral,MESA-026,ZONA-01,exito,10.101.73.250,0,,891ee7153194d3cb,891ee7153194d3cb
EVT-0000146,2026-06-03 13:10:00,USR-0021,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-072,ZONA-02,exito,10.38.224.21,0,,7264e8eacb703d88,7264e8eacb703d88
EVT-0000147,2026-06-03 10:26:00,USR-0038,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-025,ZONA-05,fallido,10.174.126.200,1,USR-0027,799f2c51bf6733c2,799f2c51bf6733c2
EVT-0000148,2026-06-03 14:13:00,USR-0002,ADMIN_ELECTORAL,exportar_reporte,sistema_electoral,MESA-001,ZONA-01,exito,10.43.52.245,0,,9558bb1aa9102581,9558bb1aa9102581
EVT-0000149,2026-06-03 18:59:00,USR-0047,ANALISTA_SEGURIDAD,logout,sistema_electoral,MESA-008,ZONA-08,exito,10.44.134.147,0,,16dd151216d67af0,16dd151216d67af0
EVT-0000150,2026-06-03 09:51:00,USR-0013,JURADO_MESA,logout,sistema_electoral,MESA-002,ZONA-02,exito,10.139.100.59,0,,ec2d33b744ed7527,ec2d33b744ed7527
EVT-0000151,2026-06-03 16:27:00,USR-0044,OPERADOR_TECNICO,consultar_alertas,sistema_electoral,MESA-036,ZONA-01,exito,10.60.163.251,0,,87b36a81c7c2ee46,87b36a81c7c2ee46
EVT-0000152,2026-06-03 08:46:00,USR-0008,OPERADOR_PADRON,login,sistema_electoral,MESA-030,ZONA-05,exito,10.176.199.48,0,,a3bab1ee2571b47a,a3bab1ee2571b47a
EVT-0000153,2026-06-03 14:20:00,USR-0037,SUPERVISOR_ESCRUTINIO,modificar_resultado,sistema_electoral,MESA-063,ZONA-03,fallido,10.127.23.188,1,USR-0028,1232efe0fef2acd2,f478f0e7f3605528
EVT-0000154,2026-06-03 10:57:00,USR-0029,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-007,ZONA-07,exito,10.83.242.58,0,,3ab8967a28293e2a,3ab8967a28293e2a
EVT-0000155,2026-06-03 13:26:00,USR-0024,JURADO_MESA,logout,sistema_electoral,MESA-057,ZONA-07,fallido,10.21.227.50,0,,4fd0dfbeed14c824,4fd0dfbeed14c824
EVT-0000156,2026-06-03 18:34:00,USR-0002,ADMIN_ELECTORAL,publicar_reporte,sistema_electoral,MESA-073,ZONA-03,exito,10.13.56.233,0,,ee4af037f384dd0f,ee4af037f384dd0f
EVT-0000157,2026-06-03 06:16:00,USR-0046,OPERADOR_TECNICO,consultar_alertas,sistema_electoral,MESA-010,ZONA-10,exito,10.88.237.226,0,,a360385d80e65346,a360385d80e65346
EVT-0000158,2026-06-03 06:36:00,USR-0036,SUPERVISOR_ESCRUTINIO,cargar_resultado,sistema_electoral,MESA-001,ZONA-01,fallido,10.198.169.184,0,,3a3ef280e63d00a6,3a3ef280e63d00a6
EVT-0000159,2026-06-03 12:46:00,USR-0032,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-026,ZONA-01,fallido,10.214.231.114,0,,da2ce91ba4aa26b9,da2ce91ba4aa26b9
EVT-0000160,2026-06-03 12:22:00,USR-0055,AUDITOR,exportar_reporte,sistema_electoral,MESA-018,ZONA-08,exito,10.165.235.46,0,,18e87d3c6750222c,18e87d3c6750222c
EVT-0000161,2026-06-03 15:10:00,USR-0012,JURADO_MESA,logout,sistema_electoral,MESA-032,ZONA-07,fallido,10.162.81.207,0,,5a63df7175bebcde,5a63df7175bebcde
EVT-0000162,2026-06-03 08:01:00,USR-0034,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-048,ZONA-03,exito,10.166.98.157,0,,19375db187385258,19375db187385258
EVT-0000163,2026-06-03 06:41:00,USR-0054,AUDITOR,consultar_alertas,sistema_electoral,MESA-047,ZONA-02,fallido,10.236.115.77,0,,1a15765d04986a8c,1a15765d04986a8c
EVT-0000164,2026-06-03 09:34:00,USR-0003,OPERADOR_PADRON,logout,sistema_electoral,MESA-010,ZONA-10,fallido,10.139.87.244,0,,bfe312e3031ed919,bfe312e3031ed919
EVT-0000165,2026-06-03 10:43:00,USR-0032,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-042,ZONA-07,exito,10.1.93.180,0,,d96ec697059ed0ec,d96ec697059ed0ec
EVT-0000166,2026-06-03 10:28:00,USR-0016,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-036,ZONA-01,exito,10.215.34.154,0,,3d8773ebe1253878,3d8773ebe1253878
EVT-0000167,2026-06-03 15:52:00,USR-0020,JURADO_MESA,login,sistema_electoral,MESA-028,ZONA-03,exito,10.215.183.28,0,,485fe4782f525558,485fe4782f525558
EVT-0000168,2026-06-03 18:55:00,USR-0042,OPERADOR_TECNICO,generar_hash,sistema_electoral,MESA-007,ZONA-07,exito,10.19.141.154,0,,8f5731de9c3090d5,8f5731de9c3090d5
EVT-0000169,2026-06-03 11:06:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-019,ZONA-09,exito,10.241.52.249,0,,31ec14b4c7016eb3,31ec14b4c7016eb3
EVT-0000170,2026-06-03 06:35:00,USR-0033,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-022,ZONA-02,exito,10.145.193.43,0,,5f954bc58d0b3f94,5f954bc58d0b3f94
EVT-0000171,2026-06-03 08:20:00,USR-0001,ADMIN_ELECTORAL,login,sistema_electoral,MESA-012,ZONA-02,exito,10.183.206.112,0,,fa287756ddc285d0,fa287756ddc285d0
EVT-0000172,2026-06-03 17:50:00,USR-0055,AUDITOR,consultar_alertas,sistema_electoral,MESA-070,ZONA-10,exito,10.171.191.82,0,,95927fed6cf69b31,95927fed6cf69b31
EVT-0000173,2026-06-03 14:40:00,USR-0004,OPERADOR_PADRON,login,sistema_electoral,MESA-064,ZONA-04,exito,10.149.102.100,0,,deeda981f0bd38ee,deeda981f0bd38ee
EVT-0000174,2026-06-03 18:26:00,USR-0059,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-028,ZONA-03,exito,10.30.128.72,0,,f51434be4ef93b07,f51434be4ef93b07
EVT-0000175,2026-06-03 10:15:00,USR-0028,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-005,ZONA-05,exito,10.205.31.96,0,,e2f0140093c7f91f,e2f0140093c7f91f
EVT-0000176,2026-06-03 17:20:00,USR-0051,AUDITOR,modificar_resultado,sistema_electoral,MESA-007,ZONA-07,fallido,10.240.162.19,0,,76f5ab0f6d638c2f,1fbaddb4e059796a
EVT-0000177,2026-06-03 18:52:00,USR-0046,OPERADOR_TECNICO,generar_hash,sistema_electoral,MESA-037,ZONA-02,fallido,10.235.29.3,0,,4387177fc3fb27cf,4387177fc3fb27cf
EVT-0000178,2026-06-03 14:56:00,USR-0052,AUDITOR,logout,sistema_electoral,MESA-011,ZONA-01,exito,10.55.184.157,0,,e86ca8601de767e5,e86ca8601de767e5
EVT-0000179,2026-06-03 16:36:00,USR-0048,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-022,ZONA-02,exito,10.130.6.228,0,,9da1ff30ded88bb2,9da1ff30ded88bb2
EVT-0000180,2026-06-03 09:12:00,USR-0047,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-052,ZONA-02,exito,10.109.101.46,0,,1058bd46f584d660,1058bd46f584d660
EVT-0000181,2026-06-03 15:17:00,USR-0005,OPERADOR_PADRON,logout,sistema_electoral,MESA-011,ZONA-01,exito,10.223.18.135,0,,8a769ff1f39160a0,8a769ff1f39160a0
EVT-0000182,2026-06-03 12:55:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-032,ZONA-07,exito,10.59.65.225,0,,216fc5d2388c4e93,216fc5d2388c4e93
EVT-0000183,2026-06-03 08:52:00,USR-0020,JURADO_MESA,logout,sistema_electoral,MESA-078,ZONA-03,exito,10.4.79.224,0,,345484956eb00e51,345484956eb00e51
EVT-0000184,2026-06-03 18:09:00,USR-0038,SUPERVISOR_ESCRUTINIO,cargar_resultado,sistema_electoral,MESA-059,ZONA-09,exito,10.150.122.109,0,,9012338fa806921d,9012338fa806921d
EVT-0000185,2026-06-03 18:20:00,USR-0052,AUDITOR,exportar_reporte,sistema_electoral,MESA-001,ZONA-01,exito,10.30.31.33,0,,cd2b234fe56f8012,cd2b234fe56f8012
EVT-0000186,2026-06-03 07:15:00,USR-0009,OPERADOR_PADRON,login,sistema_electoral,MESA-015,ZONA-05,exito,10.78.117.58,0,,94648497973545d0,94648497973545d0
EVT-0000187,2026-06-03 15:35:00,USR-0006,OPERADOR_PADRON,login,sistema_electoral,MESA-030,ZONA-05,exito,10.114.113.72,0,,4fce7c72f2dd529f,4fce7c72f2dd529f
EVT-0000188,2026-06-03 09:51:00,USR-0032,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-038,ZONA-03,exito,10.90.177.212,0,,a394a743a360fada,a394a743a360fada
EVT-0000189,2026-06-03 15:14:00,USR-0015,JURADO_MESA,logout,sistema_electoral,MESA-019,ZONA-09,exito,10.71.160.106,0,,f4d5728ceed3f2ee,f4d5728ceed3f2ee
EVT-0000190,2026-06-03 10:09:00,USR-0037,SUPERVISOR_ESCRUTINIO,cargar_resultado,sistema_electoral,MESA-040,ZONA-05,exito,10.214.187.29,0,,4b824dbaaeb8580a,4b824dbaaeb8580a
EVT-0000191,2026-06-03 09:01:00,USR-0033,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-079,ZONA-04,exito,10.31.171.169,0,,8ada0e8a9b01651c,8ada0e8a9b01651c
EVT-0000192,2026-06-03 08:15:00,USR-0013,JURADO_MESA,logout,sistema_electoral,MESA-004,ZONA-04,exito,10.78.174.33,0,,5ff1cb51547e1470,5ff1cb51547e1470
EVT-0000193,2026-06-03 07:18:00,USR-0055,AUDITOR,consultar_alertas,sistema_electoral,MESA-026,ZONA-01,exito,10.232.159.197,0,,14687896349610a3,14687896349610a3
EVT-0000194,2026-06-03 11:03:00,USR-0015,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-005,ZONA-05,exito,10.128.229.74,0,,0e3df221399edc4f,0e3df221399edc4f
EVT-0000195,2026-06-03 16:39:00,USR-0051,AUDITOR,logout,sistema_electoral,MESA-026,ZONA-01,exito,10.189.88.15,0,,5c39fbf4cfcc0835,5c39fbf4cfcc0835
EVT-0000196,2026-06-03 19:33:00,USR-0009,OPERADOR_PADRON,modificar_resultado,sistema_electoral,MESA-057,ZONA-07,exito,10.164.14.253,1,,48430de150f58d30,48430de150f58d30
EVT-0000197,2026-06-03 14:03:00,USR-0015,JURADO_MESA,login,sistema_electoral,MESA-008,ZONA-08,exito,10.49.235.164,0,,0533d5c652ab114b,0533d5c652ab114b
EVT-0000198,2026-06-03 18:41:00,USR-0031,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-067,ZONA-07,exito,10.167.5.238,0,,2e7f62a7745fd15d,2e7f62a7745fd15d
EVT-0000199,2026-06-03 18:22:00,USR-0011,JURADO_MESA,login,sistema_electoral,MESA-018,ZONA-08,exito,10.129.47.34,0,,1761c5f4ebc0fad5,1761c5f4ebc0fad5
EVT-0000200,2026-06-03 08:15:00,USR-0001,ADMIN_ELECTORAL,exportar_reporte,sistema_electoral,MESA-030,ZONA-05,exito,10.54.87.228,0,,429a6c195b3dc3cc,429a6c195b3dc3cc
EVT-0000201,2026-06-03 13:09:00,USR-0048,ANALISTA_SEGURIDAD,logout,sistema_electoral,MESA-061,ZONA-01,exito,10.251.68.199,0,,f626b48bf5841bc6,f626b48bf5841bc6
EVT-0000202,2026-06-03 15:57:00,USR-0054,AUDITOR,logout,sistema_electoral,MESA-044,ZONA-09,exito,10.76.152.47,0,,3a2cdc92f788a7e6,3a2cdc92f788a7e6
EVT-0000203,2026-06-03 09:19:00,USR-0035,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-033,ZONA-08,exito,10.210.25.242,0,,2858471b69ac648e,2858471b69ac648e
EVT-0000204,2026-06-03 14:05:00,USR-0033,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-018,ZONA-08,exito,10.252.46.203,0,,a10e065f599f3f10,a10e065f599f3f10
EVT-0000205,2026-06-03 08:46:00,USR-0040,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-063,ZONA-03,exito,10.254.86.237,0,,0b84d4cf9d71d05a,0b84d4cf9d71d05a
EVT-0000206,2026-06-03 17:34:00,USR-0029,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-028,ZONA-03,exito,10.113.133.121,0,,b5cf0f894139156b,b5cf0f894139156b
EVT-0000207,2026-06-03 12:42:00,USR-0055,AUDITOR,consultar_alertas,sistema_electoral,MESA-004,ZONA-04,exito,10.208.21.45,0,,a842a9fc001dc09d,a842a9fc001dc09d
EVT-0000208,2026-06-03 15:31:00,USR-0010,OPERADOR_PADRON,logout,sistema_electoral,MESA-042,ZONA-07,exito,10.19.216.35,0,,a4eb6cd80a8a5efc,a4eb6cd80a8a5efc
EVT-0000209,2026-06-03 18:40:00,USR-0008,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-002,ZONA-02,exito,10.103.222.12,0,,df080d0073a54f34,df080d0073a54f34
EVT-0000210,2026-06-03 17:55:00,USR-0046,OPERADOR_TECNICO,exportar_reporte,sistema_electoral,MESA-042,ZONA-07,exito,10.119.104.96,0,,ce261faf989238eb,ce261faf989238eb
EVT-0000211,2026-06-03 18:11:00,USR-0039,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-024,ZONA-04,exito,10.117.153.143,0,,3daa3c030a7390f8,3daa3c030a7390f8
EVT-0000212,2026-06-03 14:12:00,USR-0022,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-018,ZONA-08,exito,10.15.158.203,0,,9ff3b773fe4029fe,9ff3b773fe4029fe
EVT-0000213,2026-06-03 09:00:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-034,ZONA-09,exito,10.92.200.189,0,,3400059dc5cffb7d,3400059dc5cffb7d
EVT-0000214,2026-06-03 07:17:00,USR-0020,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-027,ZONA-02,exito,10.214.217.202,0,,7c56d6f0b5e4e4f9,7c56d6f0b5e4e4f9
EVT-0000215,2026-06-03 13:02:00,USR-0037,SUPERVISOR_ESCRUTINIO,consultar_alertas,sistema_electoral,MESA-063,ZONA-03,exito,10.33.150.60,0,,e6c8830d280b89c4,e6c8830d280b89c4
EVT-0000216,2026-06-03 06:10:00,USR-0034,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-007,ZONA-07,exito,10.163.65.106,0,,97339c13b7c6a026,97339c13b7c6a026
EVT-0000217,2026-06-03 09:25:00,USR-0035,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-071,ZONA-01,exito,10.174.133.167,0,,97560ca9e0dbeead,97560ca9e0dbeead
EVT-0000218,2026-06-03 18:12:00,USR-0002,ADMIN_ELECTORAL,consultar_alertas,sistema_electoral,MESA-051,ZONA-01,exito,10.166.244.164,0,,0b1ceaee51940ef2,0b1ceaee51940ef2
EVT-0000219,2026-06-03 12:56:00,USR-0049,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-010,ZONA-10,exito,10.212.166.47,0,,1db8bb66fc48d0a3,1db8bb66fc48d0a3
EVT-0000220,2026-06-03 18:21:00,USR-0029,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-034,ZONA-09,exito,10.42.68.206,0,,3d0ca3a4f21d2eef,3d0ca3a4f21d2eef
EVT-0000221,2026-06-03 17:55:00,USR-0047,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-045,ZONA-10,exito,10.112.185.180,0,,33e8c08e8c15f0a8,33e8c08e8c15f0a8
EVT-0000222,2026-06-03 07:22:00,USR-0004,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-074,ZONA-04,exito,10.151.252.118,0,,7160099f14a71260,7160099f14a71260
EVT-0000223,2026-06-03 17:15:00,USR-0011,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-053,ZONA-03,exito,10.131.72.77,0,,97382ea30eb44e4f,97382ea30eb44e4f
EVT-0000224,2026-06-03 12:36:00,USR-0031,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-051,ZONA-01,exito,10.112.66.131,0,,34ef6990a3af7ee0,34ef6990a3af7ee0
EVT-0000225,2026-06-03 16:28:00,USR-0038,SUPERVISOR_ESCRUTINIO,modificar_resultado,sistema_electoral,MESA-073,ZONA-03,exito,10.145.230.11,1,,bfaf8c8a7af52015,bfaf8c8a7af52015
EVT-0000226,2026-06-03 19:10:00,USR-0036,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-033,ZONA-08,exito,10.132.239.29,1,USR-0017,183189072ff98aad,183189072ff98aad
EVT-0000227,2026-06-03 17:14:00,USR-0025,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-049,ZONA-04,exito,10.253.87.48,0,,536d0a78e757e883,536d0a78e757e883
EVT-0000228,2026-06-03 16:28:00,USR-0030,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-030,ZONA-05,exito,10.135.233.77,0,,f696b6fedd2ab055,f696b6fedd2ab055
EVT-0000229,2026-06-03 15:55:00,USR-0032,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-050,ZONA-05,exito,10.113.116.70,0,,9b5bd8d3b554da79,9b5bd8d3b554da79
EVT-0000230,2026-06-03 16:10:00,USR-0003,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-049,ZONA-04,exito,10.158.243.97,0,,1e569a5e0abcf3b8,1e569a5e0abcf3b8
EVT-0000231,2026-06-03 16:15:00,USR-0059,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-035,ZONA-10,exito,10.100.22.143,0,,6e6d9a0c0adac0bd,6e6d9a0c0adac0bd
EVT-0000232,2026-06-03 12:24:00,USR-0022,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-065,ZONA-05,exito,10.161.100.143,0,,9965b819113d4279,9965b819113d4279
EVT-0000233,2026-06-03 11:12:00,USR-0004,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-057,ZONA-07,fallido,10.186.20.4,0,,a1ed921be44e6279,a1ed921be44e6279
EVT-0000234,2026-06-03 18:54:00,USR-0059,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-003,ZONA-03,exito,10.134.55.159,0,,f1ba1b6e2d48aaae,f1ba1b6e2d48aaae
EVT-0000235,2026-06-03 12:59:00,USR-0019,JURADO_MESA,logout,sistema_electoral,MESA-006,ZONA-06,exito,10.75.117.73,0,,36f5af0091243939,36f5af0091243939
EVT-0000236,2026-06-03 06:09:00,USR-0044,OPERADOR_TECNICO,logout,sistema_electoral,MESA-066,ZONA-06,exito,10.99.162.178,0,,22a2206809bb9327,22a2206809bb9327
EVT-0000237,2026-06-03 16:27:00,USR-0055,AUDITOR,exportar_reporte,sistema_electoral,MESA-048,ZONA-03,exito,10.155.7.242,0,,04109c2edaac396b,04109c2edaac396b
EVT-0000238,2026-06-03 14:19:00,USR-0011,JURADO_MESA,login,sistema_electoral,MESA-053,ZONA-03,exito,10.32.145.18,0,,6df620b6ad79db64,6df620b6ad79db64
EVT-0000239,2026-06-03 15:20:00,USR-0001,ADMIN_ELECTORAL,crear_registro,sistema_electoral,MESA-057,ZONA-07,exito,10.150.154.68,0,,f3f823e613c9adb6,f3f823e613c9adb6
EVT-0000240,2026-06-03 16:44:00,USR-0002,ADMIN_ELECTORAL,clasificar_voto,sistema_electoral,MESA-008,ZONA-08,exito,10.62.73.68,0,,3d0d8050e967ed2d,3d0d8050e967ed2d
EVT-0000241,2026-06-03 15:49:00,USR-0050,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-062,ZONA-02,exito,10.95.178.51,0,,ae727ba029d1f7d1,ae727ba029d1f7d1
EVT-0000242,2026-06-03 06:01:00,USR-0002,ADMIN_ELECTORAL,registrar_checkin,sistema_electoral,MESA-070,ZONA-10,exito,10.64.172.52,0,,6b12f5d0529affdd,6b12f5d0529affdd
EVT-0000243,2026-06-03 07:05:00,USR-0012,JURADO_MESA,login,sistema_electoral,MESA-019,ZONA-09,fallido,10.184.23.199,0,,8b5a5a83a1a8ba3f,8b5a5a83a1a8ba3f
EVT-0000244,2026-06-03 18:23:00,USR-0007,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-066,ZONA-06,exito,10.60.56.120,0,,7369b383f1d54682,7369b383f1d54682
EVT-0000245,2026-06-03 11:53:00,USR-0040,SUPERVISOR_ESCRUTINIO,consultar_alertas,sistema_electoral,MESA-059,ZONA-09,exito,10.99.181.159,0,,622d94ff314b129d,622d94ff314b129d
EVT-0000246,2026-06-03 12:28:00,USR-0036,SUPERVISOR_ESCRUTINIO,cargar_resultado,sistema_electoral,MESA-030,ZONA-05,fallido,10.139.32.111,0,,861c4e6061e6d382,861c4e6061e6d382
EVT-0000247,2026-06-03 06:42:00,USR-0030,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-049,ZONA-04,exito,10.209.114.11,0,,769fcb02611823ca,769fcb02611823ca
EVT-0000248,2026-06-03 10:42:00,USR-0049,ANALISTA_SEGURIDAD,login,sistema_electoral,MESA-037,ZONA-02,fallido,10.13.95.35,0,,9be0a794489053ab,9be0a794489053ab
EVT-0000249,2026-06-03 17:00:00,USR-0019,JURADO_MESA,login,sistema_electoral,MESA-008,ZONA-08,exito,10.36.156.155,0,,39d9900206abbe61,39d9900206abbe61
EVT-0000250,2026-06-03 09:21:00,USR-0012,JURADO_MESA,logout,sistema_electoral,MESA-044,ZONA-09,exito,10.173.134.217,0,,b875d62b2b328487,b875d62b2b328487
EVT-0000251,2026-06-03 16:36:00,USR-0003,OPERADOR_PADRON,logout,sistema_electoral,MESA-035,ZONA-10,exito,10.239.205.169,0,,a8fab072b4b4b45c,a8fab072b4b4b45c
EVT-0000252,2026-06-03 15:54:00,USR-0059,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-040,ZONA-05,fallido,10.74.28.229,0,,9812f384630717f9,9812f384630717f9
EVT-0000253,2026-06-03 11:34:00,USR-0013,JURADO_MESA,login,sistema_electoral,MESA-071,ZONA-01,exito,10.37.155.5,0,,2e61b1697cdd81e8,2e61b1697cdd81e8
EVT-0000254,2026-06-03 15:59:00,USR-0042,OPERADOR_TECNICO,login,sistema_electoral,MESA-004,ZONA-04,exito,10.113.245.227,0,,80acd6a59c134bcd,80acd6a59c134bcd
EVT-0000255,2026-06-03 15:28:00,USR-0023,JURADO_MESA,login,sistema_electoral,MESA-010,ZONA-10,exito,10.252.251.225,0,,e777021807b66f13,e777021807b66f13
EVT-0000256,2026-06-03 13:59:00,USR-0007,OPERADOR_PADRON,modificar_resultado,sistema_electoral,MESA-019,ZONA-09,exito,10.32.144.109,0,,e57f0e32e8ba8948,9ce03c56aa93345a
EVT-0000257,2026-06-03 12:04:00,USR-0009,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-070,ZONA-10,exito,10.90.122.69,0,,6edb859dac2adbb3,6edb859dac2adbb3
EVT-0000258,2026-06-03 11:26:00,USR-0035,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-072,ZONA-02,exito,10.202.120.86,0,,393051f37f7523f6,393051f37f7523f6
EVT-0000259,2026-06-03 15:23:00,USR-0019,JURADO_MESA,login,sistema_electoral,MESA-046,ZONA-01,exito,10.39.45.89,0,,92fa18075653b0b9,92fa18075653b0b9
EVT-0000260,2026-06-03 17:22:00,USR-0010,OPERADOR_PADRON,login,sistema_electoral,MESA-053,ZONA-03,exito,10.199.223.194,0,,dd81f377a07e6942,dd81f377a07e6942
EVT-0000261,2026-06-03 16:43:00,USR-0010,OPERADOR_PADRON,logout,sistema_electoral,MESA-040,ZONA-05,exito,10.111.128.60,0,,df87b2fe49bf450b,df87b2fe49bf450b
EVT-0000262,2026-06-03 11:42:00,USR-0017,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-012,ZONA-02,exito,10.86.163.8,0,,c456cdfe8e2f1d22,c456cdfe8e2f1d22
EVT-0000263,2026-06-03 17:39:00,USR-0033,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-042,ZONA-07,exito,10.65.25.243,0,,aed5e28e8d90225c,aed5e28e8d90225c
EVT-0000264,2026-06-03 16:25:00,USR-0055,AUDITOR,logout,sistema_electoral,MESA-053,ZONA-03,exito,10.96.93.65,0,,8df0aecbc6c24997,8df0aecbc6c24997
EVT-0000265,2026-06-03 16:47:00,USR-0055,AUDITOR,exportar_reporte,sistema_electoral,MESA-074,ZONA-04,exito,10.31.57.227,0,,1f457558a383177f,1f457558a383177f
EVT-0000266,2026-06-03 08:38:00,USR-0002,ADMIN_ELECTORAL,clasificar_voto,sistema_electoral,MESA-007,ZONA-07,exito,10.188.184.160,0,,c3324928ae61a424,c3324928ae61a424
EVT-0000267,2026-06-03 09:08:00,USR-0002,ADMIN_ELECTORAL,logout,sistema_electoral,MESA-048,ZONA-03,exito,10.192.10.154,0,,d9d7ffe43b760244,d9d7ffe43b760244
