alerta_id,codigo_alerta,severidad,etapa,entidad_tipo,entidad_id,dataset_origen,descripcion,evidencia,accion_recomendada,score
DET-PAD-04-000127,PAD-04,critica,Padrón y elegibilidad,voter_id,V003327,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000128,PAD-04,critica,Padrón y elegibilidad,voter_id,V003829,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000129,PAD-04,critica,Padrón y elegibilidad,voter_id,V004034,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000130,PAD-04,critica,Padrón y elegibilidad,voter_id,V004107,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000131,PAD-04,critica,Padrón y elegibilidad,voter_id,V004138,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000132,PAD-04,critica,Padrón y elegibilidad,voter_id,V004183,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000133,PAD-04,critica,Padrón y elegibilidad,voter_id,V004617,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000134,PAD-04,critica,Padrón y elegibilidad,voter_id,V004623,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-04-000135,PAD-04,critica,Padrón y elegibilidad,voter_id,V004714,01_padron_votantes.csv,Documento cancelado aparece con voto registrado,estado_documento=cancelado; voto_registrado=1,Contrastar estado documental con fuente de registro.,3
DET-PAD-05-000136,PAD-05,critica,Padrón y elegibilidad,voter_id,V000657,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000137,PAD-05,critica,Padrón y elegibilidad,voter_id,V000770,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000138,PAD-05,critica,Padrón y elegibilidad,voter_id,V001489,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000139,PAD-05,critica,Padrón y elegibilidad,voter_id,V001502,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=privado_libertad; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000140,PAD-05,critica,Padrón y elegibilidad,voter_id,V001736,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000141,PAD-05,critica,Padrón y elegibilidad,voter_id,V001829,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=privado_libertad; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000142,PAD-05,critica,Padrón y elegibilidad,voter_id,V001911,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000143,PAD-05,critica,Padrón y elegibilidad,voter_id,V002125,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=privado_libertad; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000144,PAD-05,critica,Padrón y elegibilidad,voter_id,V002499,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=privado_libertad; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000145,PAD-05,critica,Padrón y elegibilidad,voter_id,V002808,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=privado_libertad; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000146,PAD-05,critica,Padrón y elegibilidad,voter_id,V003614,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000147,PAD-05,critica,Padrón y elegibilidad,voter_id,V003706,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=privado_libertad; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000148,PAD-05,critica,Padrón y elegibilidad,voter_id,V004588,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000149,PAD-05,critica,Padrón y elegibilidad,voter_id,V004704,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=privado_libertad; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-05-000150,PAD-05,critica,Padrón y elegibilidad,voter_id,V004751,01_padron_votantes.csv,Persona legalmente inhabilitada aparece con voto registrado,condicion_legal=inhabilitado; voto_registrado=1,Solicitar validación jurídica y soporte de habilitación.,3
DET-PAD-06-000151,PAD-06,alta,Padrón y elegibilidad,voter_id,V000049,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=0ee343159c4264a1c76a,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000152,PAD-06,alta,Padrón y elegibilidad,voter_id,V000105,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=26ef49edded1bb39cbd2,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000153,PAD-06,alta,Padrón y elegibilidad,voter_id,V000195,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=0ee343159c4264a1c76a,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000154,PAD-06,alta,Padrón y elegibilidad,voter_id,V000202,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=ff0d2a8081eea8b8ddab,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000155,PAD-06,alta,Padrón y elegibilidad,voter_id,V000334,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=16c650aeacf3b170d369,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000156,PAD-06,alta,Padrón y elegibilidad,voter_id,V000474,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=78c226525409379139ca,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000157,PAD-06,alta,Padrón y elegibilidad,voter_id,V000668,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=6b1bb0e902dfa63816e5,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000158,PAD-06,alta,Padrón y elegibilidad,voter_id,V000688,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=0106a68fcfc844dcb88a,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000159,PAD-06,alta,Padrón y elegibilidad,voter_id,V000731,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=6b1bb0e902dfa63816e5,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000160,PAD-06,alta,Padrón y elegibilidad,voter_id,V000732,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=16c650aeacf3b170d369,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000161,PAD-06,alta,Padrón y elegibilidad,voter_id,V000935,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=c002c4e96e42986805d1,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000162,PAD-06,alta,Padrón y elegibilidad,voter_id,V000950,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=8ed245983bc5c95228a9,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000163,PAD-06,alta,Padrón y elegibilidad,voter_id,V001002,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=8b25bd0ea03ff63053b9,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000164,PAD-06,alta,Padrón y elegibilidad,voter_id,V001073,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=d87e72866b5acef50882,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000165,PAD-06,alta,Padrón y elegibilidad,voter_id,V001145,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=5b074caef3b55fd51d7d,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000166,PAD-06,alta,Padrón y elegibilidad,voter_id,V001386,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=a3ba4b239739aacea6e7,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000167,PAD-06,alta,Padrón y elegibilidad,voter_id,V001387,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=26ef49edded1bb39cbd2,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000168,PAD-06,alta,Padrón y elegibilidad,voter_id,V001403,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=8ed245983bc5c95228a9,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000169,PAD-06,alta,Padrón y elegibilidad,voter_id,V001490,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=c002c4e96e42986805d1,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000170,PAD-06,alta,Padrón y elegibilidad,voter_id,V001657,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=45458ea3c159c091e67a,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000171,PAD-06,alta,Padrón y elegibilidad,voter_id,V001906,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=0ebd0ca109b0f884eeb2,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000172,PAD-06,alta,Padrón y elegibilidad,voter_id,V001921,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=45458ea3c159c091e67a,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000173,PAD-06,alta,Padrón y elegibilidad,voter_id,V001973,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=7e0b1e5802b6dae91725,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000174,PAD-06,alta,Padrón y elegibilidad,voter_id,V002156,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=ff0d2a8081eea8b8ddab,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000175,PAD-06,alta,Padrón y elegibilidad,voter_id,V002196,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=3394c8a8caec5c21859b,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000176,PAD-06,alta,Padrón y elegibilidad,voter_id,V002364,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=0ebd0ca109b0f884eeb2,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000177,PAD-06,alta,Padrón y elegibilidad,voter_id,V002385,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=d02d9a453d79665e1e20,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000178,PAD-06,alta,Padrón y elegibilidad,voter_id,V002410,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=5b074caef3b55fd51d7d,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000179,PAD-06,alta,Padrón y elegibilidad,voter_id,V002454,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=8b25bd0ea03ff63053b9,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000180,PAD-06,alta,Padrón y elegibilidad,voter_id,V002541,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=857d910de58fb41ace6d,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000181,PAD-06,alta,Padrón y elegibilidad,voter_id,V002567,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=3216273cf424216dbe63,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000182,PAD-06,alta,Padrón y elegibilidad,voter_id,V002629,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=7c36ed86f4862bf7229c,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000183,PAD-06,alta,Padrón y elegibilidad,voter_id,V002794,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=2854bd648c809a3a8e51,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000184,PAD-06,alta,Padrón y elegibilidad,voter_id,V002804,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=7c36ed86f4862bf7229c,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000185,PAD-06,alta,Padrón y elegibilidad,voter_id,V002943,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=a85bb66c8c6e632b3ffc,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000186,PAD-06,alta,Padrón y elegibilidad,voter_id,V003034,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=2854bd648c809a3a8e51,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000187,PAD-06,alta,Padrón y elegibilidad,voter_id,V003070,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=d02d9a453d79665e1e20,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000188,PAD-06,alta,Padrón y elegibilidad,voter_id,V003102,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=d87e72866b5acef50882,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000189,PAD-06,alta,Padrón y elegibilidad,voter_id,V003125,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=78c226525409379139ca,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000190,PAD-06,alta,Padrón y elegibilidad,voter_id,V003312,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=53776346eda69cb666cd,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000191,PAD-06,alta,Padrón y elegibilidad,voter_id,V003355,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=3216273cf424216dbe63,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000192,PAD-06,alta,Padrón y elegibilidad,voter_id,V003433,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=7e0b1e5802b6dae91725,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000193,PAD-06,alta,Padrón y elegibilidad,voter_id,V003597,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=53776346eda69cb666cd,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000194,PAD-06,alta,Padrón y elegibilidad,voter_id,V003849,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=3394c8a8caec5c21859b,Ejecutar deduplicación y revisión de identidad.,2
DET-PAD-06-000195,PAD-06,alta,Padrón y elegibilidad,voter_id,V003919,01_padron_votantes.csv,Documento duplicado en el padrón,documento_hash_duplicado=857d910de58fb41ace6d,Ejecutar deduplicación y revisión de identidad.,2
